project_name,date,active_addresses_aggregation_daily,active_addresses_aggregation_monthly,active_addresses_aggregation_over_30_day_window,active_contracts_daily,active_contracts_monthly,active_contracts_weekly,active_developers_daily,active_developers_weekly,closed_issues_daily,closed_issues_monthly,closed_issues_weekly,comments_daily,comments_weekly,commits_daily,commits_weekly,contributors_daily,contributors_weekly,forks_daily,forks_weekly,gas_fees_daily,gas_fees_monthly,gas_fees_over_180_day_window,gas_fees_over_30_day_window,gas_fees_over_90_day_window,gas_fees_weekly,merged_pull_requests_daily,merged_pull_requests_monthly,merged_pull_requests_weekly,opened_issues_daily,opened_issues_monthly,opened_issues_weekly,opened_pull_requests_daily,opened_pull_requests_monthly,opened_pull_requests_weekly,releases_daily,releases_weekly,repositories_daily,repositories_weekly,stars_daily,stars_weekly,transactions_daily,transactions_monthly,transactions_over_180_day_window,transactions_weekly
tower-rs,2018-08-01,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,6.0,,,4.0,,1.0,12.0,,,,,,,,,,,
tower-rs,2018-08-02,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2018-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,,,4.0,,,,,,,,,,
tower-rs,2018-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2018-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,3.0,,,,,,,,,,,,
tower-rs,2018-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
tower-rs,2018-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
tower-rs,2018-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
tower-rs,2018-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
tower-rs,2018-08-20,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
tower-rs,2018-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,,5.0,,,,,,,,,,
tower-rs,2018-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2018-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
tower-rs,2018-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
tower-rs,2018-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
tower-rs,2018-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,8.0,,1.0,4.0,,,,,,,,,,,
tower-rs,2018-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
tower-rs,2018-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,2.0,,,1.0,,,,,,,,,,
tower-rs,2018-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,
tower-rs,2018-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,
tower-rs,2018-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
tower-rs,2018-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
tower-rs,2018-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,3.0,,,1.0,,,,,,,,,,,,,
tower-rs,2018-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
tower-rs,2018-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
tower-rs,2018-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
tower-rs,2018-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
tower-rs,2018-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
tower-rs,2018-10-01,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,5.0,,1.0,8.0,3.0,,6.0,,,,,,,,,,,
tower-rs,2018-10-02,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tower-rs,2018-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
tower-rs,2018-10-08,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
tower-rs,2018-10-09,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tower-rs,2018-10-11,,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
tower-rs,2018-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
tower-rs,2018-10-15,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,4.0,,,3.0,,,,,,,,,,
tower-rs,2018-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
tower-rs,2018-10-17,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
tower-rs,2018-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2018-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,
tower-rs,2018-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,
tower-rs,2018-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
tower-rs,2018-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,
tower-rs,2018-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,3.0,,,,,,,,,,
tower-rs,2018-11-01,,,,,,,,,,8.0,,,,,,,,,,,,,,,,2.0,21.0,,,5.0,,3.0,23.0,,,,,,,,,,,
tower-rs,2018-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
tower-rs,2018-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,1.0,2.0,,4.0,,,,,,,,,,
tower-rs,2018-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
tower-rs,2018-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
tower-rs,2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2018-11-12,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,5.0,,,1.0,,,4.0,,,,,,,,,,
tower-rs,2018-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
tower-rs,2018-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2018-11-15,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,1.0,,,2.0,,,,,,,,,,,,
tower-rs,2018-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
tower-rs,2018-11-19,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,2.0,,,2.0,,,,,,,,,,
tower-rs,2018-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
tower-rs,2018-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,
tower-rs,2018-11-26,,,,,,,,,2.0,,7.0,,,,,,,,,,,,,,,2.0,,8.0,,,1.0,3.0,,11.0,,,,,,,,,,
tower-rs,2018-11-27,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,4.0,,,,,,,,,,,,
tower-rs,2018-11-28,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,3.0,,,,,,,,,,,,
tower-rs,2018-11-29,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
tower-rs,2018-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
tower-rs,2018-12-01,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,15.0,,,4.0,,1.0,13.0,,,,,,,,,,,
tower-rs,2018-12-02,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tower-rs,2018-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,1.0,,1.0,,,3.0,,,,,,,,,,
tower-rs,2018-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2018-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2018-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
tower-rs,2018-12-10,,,,,,,,,4.0,,4.0,,,,,,,,,,,,,,,2.0,,6.0,,,2.0,2.0,,5.0,,,,,,,,,,
tower-rs,2018-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2018-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2018-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,
tower-rs,2018-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
tower-rs,2018-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,1.0,,,3.0,,,,,,,,,,
tower-rs,2018-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
tower-rs,2018-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2018-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2018-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,
tower-rs,2018-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
tower-rs,2018-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
tower-rs,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,
tower-rs,2019-01-01,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,15.0,,,2.0,,,16.0,,,,,,,,,,,
tower-rs,2019-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2019-01-07,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4.0,,,,1.0,,6.0,,,,,,,,,,
tower-rs,2019-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,
tower-rs,2019-01-10,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
tower-rs,2019-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2019-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2019-01-14,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,6.0,,,,2.0,,8.0,,,,,,,,,,
tower-rs,2019-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,
tower-rs,2019-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2019-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
tower-rs,2019-01-18,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,
tower-rs,2019-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
tower-rs,2019-01-21,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,
tower-rs,2019-01-23,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2019-01-28,,,,,,,,,,,1.0,,,,,,,,,,,,,,,3.0,,3.0,,,2.0,,,3.0,,,,,,,,,,
tower-rs,2019-01-29,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
tower-rs,2019-02-01,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,27.0,,,5.0,,,31.0,,,,,,,,,,,
tower-rs,2019-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
tower-rs,2019-02-04,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,
tower-rs,2019-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
tower-rs,2019-02-06,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2019-02-07,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
tower-rs,2019-02-11,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,5.0,1.0,,3.0,1.0,,5.0,,,,,,,,,,
tower-rs,2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
tower-rs,2019-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,3.0,,,,,,,,,,,,
tower-rs,2019-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
tower-rs,2019-02-17,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2019-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,8.0,,,,,,8.0,,,,,,,,,,
tower-rs,2019-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,,,,,,,,,,
tower-rs,2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,
tower-rs,2019-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2019-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,
tower-rs,2019-02-25,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,2.0,,19.0,1.0,,4.0,2.0,,21.0,,,,,,,,,,
tower-rs,2019-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2019-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,1.0,,,5.0,,,,,,,,,,,,
tower-rs,2019-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,5.0,,,,,,,,,,,,
tower-rs,2019-03-01,,,,,,,,,,14.0,,,,,,,,,,,,,,,,6.0,76.0,,1.0,15.0,,5.0,84.0,,,,,,,,,,,
tower-rs,2019-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,
tower-rs,2019-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
tower-rs,2019-03-04,,,,,,,,,,,8.0,,,,,,,,,,,,,,,2.0,,24.0,1.0,,8.0,4.0,,28.0,,,,,,,,,,
tower-rs,2019-03-05,,,,,,,,,4.0,,,,,,,,,,,,,,,,,4.0,,,3.0,,,6.0,,,,,,,,,,,,
tower-rs,2019-03-06,,,,,,,,,1.0,,,,,,,,,,,,,,,,,8.0,,,1.0,,,7.0,,,,,,,,,,,,
tower-rs,2019-03-07,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4.0,,,1.0,,,6.0,,,,,,,,,,,,
tower-rs,2019-03-08,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4.0,,,1.0,,,3.0,,,,,,,,,,,,
tower-rs,2019-03-09,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,
tower-rs,2019-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
tower-rs,2019-03-11,,,,,,,,,,,3.0,,,,,,,,,,,,,,,2.0,,13.0,2.0,,2.0,1.0,,13.0,,,,,,,,,,
tower-rs,2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,
tower-rs,2019-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
tower-rs,2019-03-14,,,,,,,,,2.0,,,,,,,,,,,,,,,,,4.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2019-03-15,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4.0,,,,,,5.0,,,,,,,,,,,,
tower-rs,2019-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,
tower-rs,2019-03-18,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,12.0,,,2.0,2.0,,14.0,,,,,,,,,,
tower-rs,2019-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,4.0,,,,,,,,,,,,
tower-rs,2019-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,1.0,,,4.0,,,,,,,,,,,,
tower-rs,2019-03-21,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,
tower-rs,2019-03-22,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tower-rs,2019-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
tower-rs,2019-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2019-03-25,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,20.0,,,1.0,1.0,,21.0,,,,,,,,,,
tower-rs,2019-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,4.0,,,,,,,,,,,,
tower-rs,2019-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,2.0,,,,,,,,,,,,
tower-rs,2019-03-28,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,4.0,,,,,,,,,,,,
tower-rs,2019-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,6.0,,,,,,,,,,,,
tower-rs,2019-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2019-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,3.0,,,,,,,,,,,,
tower-rs,2019-04-01,,,,,,,,,,35.0,25.0,,,,,,,,,,,,,,,,51.0,13.0,,31.0,9.0,,60.0,17.0,,,,,,,,,,
tower-rs,2019-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,
tower-rs,2019-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,4.0,,,,,,,,,,,,
tower-rs,2019-04-04,,,,,,,,,23.0,,,,,,,,,,,,,,,,,9.0,,,4.0,,,9.0,,,,,,,,,,,,
tower-rs,2019-04-05,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,
tower-rs,2019-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
tower-rs,2019-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
tower-rs,2019-04-08,,,,,,,,,3.0,,4.0,,,,,,,,,,,,,,,2.0,,16.0,,,7.0,3.0,,16.0,,,,,,,,,,
tower-rs,2019-04-09,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4.0,,,5.0,,,1.0,,,,,,,,,,,,
tower-rs,2019-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,9.0,,,,,,,,,,,,
tower-rs,2019-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
tower-rs,2019-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,2.0,,,,,,,,,,,,
tower-rs,2019-04-15,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,4.0,,,4.0,,,,,,,,,,
tower-rs,2019-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
tower-rs,2019-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
tower-rs,2019-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
tower-rs,2019-04-19,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,3.0,,,,,,,,,,,,
tower-rs,2019-04-22,,,,,,,,,2.0,,4.0,,,,,,,,,,,,,,,3.0,,19.0,,,7.0,1.0,,19.0,,,,,,,,,,
tower-rs,2019-04-23,,,,,,,,,1.0,,,,,,,,,,,,,,,,,7.0,,,4.0,,,8.0,,,,,,,,,,,,
tower-rs,2019-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,
tower-rs,2019-04-25,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,
tower-rs,2019-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
tower-rs,2019-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,,,3.0,,,,,,,,,,,,
tower-rs,2019-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,3.0,,,,,,,,,,,,
tower-rs,2019-04-29,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,,4.0,1.0,,8.0,3.0,,5.0,,,,,,,,,,
tower-rs,2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,
tower-rs,2019-05-01,,,,,,,,,,13.0,,,,,,,,,,,,,,,,1.0,40.0,,,13.0,,1.0,43.0,,,,,,,,,,,
tower-rs,2019-05-02,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
tower-rs,2019-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
tower-rs,2019-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
tower-rs,2019-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
tower-rs,2019-05-06,,,,,,,,,2.0,,6.0,,,,,,,,,,,,,,,2.0,,13.0,3.0,,4.0,3.0,,14.0,,,,,,,,,,
tower-rs,2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2019-05-08,,,,,,,,,2.0,,,,,,,,,,,,,,,,,7.0,,,,,,7.0,,,,,,,,,,,,
tower-rs,2019-05-09,,,,,,,,,2.0,,,,,,,,,,,,,,,,,3.0,,,,,,2.0,,,,,,,,,,,,
tower-rs,2019-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
tower-rs,2019-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
tower-rs,2019-05-13,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,,2.0,1.0,,2.0,,,,,,,,,,
tower-rs,2019-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
tower-rs,2019-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
tower-rs,2019-05-20,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,2.0,,,2.0,,,,,,,,,,
tower-rs,2019-05-21,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
tower-rs,2019-05-23,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
tower-rs,2019-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
tower-rs,2019-05-27,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,22.0,,,1.0,,,24.0,,,,,,,,,,
tower-rs,2019-05-28,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,1.0,,,5.0,,,,,,,,,,,,
tower-rs,2019-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,3.0,,,,,,,,,,,,
tower-rs,2019-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,10.0,,,,,,,,,,,,
tower-rs,2019-05-31,,,,,,,,,1.0,,,,,,,,,,,,,,,,,5.0,,,,,,6.0,,,,,,,,,,,,
tower-rs,2019-06-01,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,6.0,,,8.0,,,10.0,,,,,,,,,,,
tower-rs,2019-06-03,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,6.0,2.0,,6.0,1.0,,6.0,,,,,,,,,,
tower-rs,2019-06-04,,,,,,,,,1.0,,,,,,,,,,,,,,,,,5.0,,,1.0,,,5.0,,,,,,,,,,,,
tower-rs,2019-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
tower-rs,2019-06-07,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
tower-rs,2019-06-10,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
tower-rs,2019-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
tower-rs,2019-06-13,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tower-rs,2019-06-17,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,
tower-rs,2019-06-19,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
